2021-03-16 15:56:03.185541,0.3,1,0.9,0
2021-03-16 15:58:40.987005,0.2,1,0.2,0
2021-03-16 16:01:18.761687,0.1,0,0.3,0
2021-03-16 16:03:56.598794,0.2,1,0.2,0
2021-03-16 16:06:34.452893,0.3,1,1.2,1
2021-03-16 16:09:12.285127,0.2,1,0.3,0
2021-03-16 16:11:50.130659,0.2,1,0.4,0
2021-03-16 16:14:27.994381,0.2,1,0.6,0
2021-03-16 16:17:05.870041,0.3,1,0.3,0
2021-03-16 16:19:43.723923,0.3,1,0.3,0
2021-03-16 16:22:21.508738,0.3,1,0.3,0
2021-03-16 16:24:59.313125,0.2,1,0.3,0
2021-03-16 16:27:37.064760,0.3,1,0.3,0
2021-03-16 16:30:14.933280,0.3,1,0.3,0
2021-03-16 16:32:52.798904,0.4,2,2.3,2
2021-03-16 16:35:30.652981,0.3,1,0.5,0
2021-03-16 16:38:08.512117,0.4,2,0.6,0
2021-03-16 16:40:46.512860,0.4,2,2.9,2
2021-03-16 16:43:24.510036,0.5,2,1.0,1
2021-03-16 16:46:02.381692,0.4,2,0.6,0
2021-03-16 16:48:40.273096,0.5,2,3.1,3
2021-03-16 16:51:18.127738,0.5,2,2.5,2
2021-03-16 16:53:55.965025,0.4,2,2.1,2
2021-03-16 16:56:33.824900,0.7,3,1.8,1
2021-03-16 16:59:11.716928,0.5,2,1.0,1
2021-03-16 17:01:49.536638,0.6,2,1.0,1
2021-03-16 17:04:27.413570,0.5,2,0.9,0
2021-03-16 17:07:05.259856,0.4,2,1.5,1
2021-03-16 17:09:43.067279,0.6,2,3.7,3
2021-03-16 17:12:20.874336,0.4,2,1.2,1
2021-03-16 17:14:58.646925,0.4,2,0.4,0
2021-03-16 17:17:36.421626,0.2,1,0.3,0
2021-03-16 17:20:14.284760,0.3,1,0.4,0
2021-03-16 17:22:52.155258,0.6,2,1.2,1
2021-03-16 17:25:29.976471,0.5,2,1.1,1
2021-03-16 17:28:07.828323,0.7,3,1.8,1
